"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2022-12-07",,"46","38","41"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2022-12-08",,"51","39","43"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2022-12-09",,"46","36","41"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2022-12-10",,"47","41","47"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2022-12-11",,"49","35","40"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2022-12-12",,"48","35","40"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2022-12-13",,"47","35","40"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2022-12-14",,"47","35","40"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2022-12-15",,"48","35","39"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2022-12-16",,"52","39","40"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2022-12-17",,"52","40","46"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2022-12-18",,"52","40","49"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2022-12-19",,"53","39","43"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2022-12-20",,"52","39","43"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2022-12-21",,"55","41","48"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2022-12-22",,"57","43","53"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2022-12-23",,"54","43","51"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2022-12-24",,"54","45","52"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2022-12-25",,"59","47","53"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2022-12-26",,"62","53","55"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2022-12-27",,"63","46","47"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2022-12-28",,"47","39","46"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2022-12-29",,"48","39","42"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2022-12-30",,"52","42","52"
"USC00045915","MOUNT DIABLO JUNCTION, CA US","2022-12-31",,"54","51","51"
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-01",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-02",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-03",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-04",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-05",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-06",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-07",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-08",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-09",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-10",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-11",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-12",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-13",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-14",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-15",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-16",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-17",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-18",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-19",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-20",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-21",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-22",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-23",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-24",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-25",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-26",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-27",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-28",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-29",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-30",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-01-31",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-01",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-02",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-03",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-04",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-05",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-06",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-07",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-08",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-09",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-10",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-11",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-12",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-13",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-14",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-15",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-16",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-17",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-18",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-19",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-20",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-21",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-22",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-23",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-24",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-25",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-26",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-02-27",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-03-04",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-03-05",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-03-06",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-03-07",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-03-08",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-03-09",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-03-10",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-03-11",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-03-12",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-03-13",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-03-14",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-03-15",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-03-17",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-03-18",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-03-19",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-03-20",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-03-21",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-05-14",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-05-15",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-05-16",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-05-17",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-06-17",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-06-24",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-06-25",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-06-26",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-06-27",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-06-29",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-06-30",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-07-01",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-07-02",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-07-07",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-07-12",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-07-13",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-07-15",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-08-05",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-09-10",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-09-19",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-09-27",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-10-18",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-10-20",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-10-21",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-10-22",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-10-23",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-10-24",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-10-25",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-10-26",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-10-27",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-10-29",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-10-30",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-10-31",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-01",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-02",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-03",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-04",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-05",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-06",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-07",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-08",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-09",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-10",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-11",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-12",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-13",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-16",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-17",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-18",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-19",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-20",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-21",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-22",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-23",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-24",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-25",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-26",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-27",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-28",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-29",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-11-30",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-01",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-02",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-03",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-06",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-07",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-08",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-09",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-10",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-11",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-12",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-13",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-14",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-15",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-16",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-17",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-18",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-19",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-20",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-21",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-22",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-23",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-24",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-25",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-27",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-28",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-29",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-30",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2021-12-31",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-01-01",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-01-02",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-01-03",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-01-04",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-01-05",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-01-06",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-01-07",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-01-08",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-01-09",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-01-15",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-01-16",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-01-17",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-01-18",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-01-19",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-01-20",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-01-21",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-02-01",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-02-02",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-02-10",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-02-22",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-02-23",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-03-03",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-03-04",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-03-05",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-03-15",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-03-16",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-03-28",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-04-12",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-04-14",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-04-15",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-04-16",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-04-20",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-04-21",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-05-15",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-05-16",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-06-03",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-06-05",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-07-28",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-07-29",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-08-01",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-09-19",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-09-20",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-09-21",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-09-22",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-09-23",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-10-22",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-11-02",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-11-04",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-11-05",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-11-06",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-11-07",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-11-08",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-11-09",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-11-28",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-12-02",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-12-03",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-12-04",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-12-05",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-12-06",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-12-07",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-12-10",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-12-11",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-12-12",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-12-26",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-12-27",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-12-28",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-12-29",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-12-30",,,,
"US1CASM0033","PACIFICA 1.9 S, CA US","2022-12-31",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-01-01",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-01-02",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-01-03",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-01-04",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-01-05",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-01-06",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-01-07",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-01-08",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-01-09",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-01-10",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-01-11",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-01-12",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-01-13",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-01-14",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-01-15",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-01-16",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-01-17",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-02-08",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-02-09",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-02-10",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-02-11",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-02-12",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-02-13",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-02-14",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-02-15",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-02-16",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-02-19",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-02-20",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-02-21",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-02-22",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-02-23",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-02-24",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-02-25",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-02-26",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-02-27",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-02-28",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-03-01",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-03-02",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-03-03",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-03-04",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-03-05",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-03-09",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-03-11",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-03-15",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-03-16",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-03-18",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-03-19",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-03-20",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-04-26",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-10-18",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-10-19",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-10-20",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-10-21",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-10-22",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-10-23",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-10-24",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-10-25",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-10-26",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-10-27",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-10-28",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-10-29",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-10-30",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-10-31",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-11-01",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-11-02",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-11-03",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-11-04",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-11-05",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-11-06",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-11-07",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-11-08",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-11-09",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-11-10",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-11-20",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-12-07",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-12-08",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-12-11",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-12-12",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-12-13",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-12-14",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-12-15",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-12-16",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-12-22",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-12-23",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-12-24",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-12-25",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-12-26",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-12-27",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2021-12-30",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-01-04",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-01-06",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-03-14",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-03-15",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-03-19",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-03-20",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-03-21",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-03-22",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-03-23",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-03-24",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-03-25",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-03-27",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-03-28",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-03-29",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-05-13",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-06-05",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-06-06",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-09-18",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-09-19",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-09-21",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-11-01",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-11-02",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-11-03",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-11-04",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-11-05",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-11-08",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-11-09",,,,
"US1CASO0006","BENICIA 1.0 N, CA US","2022-11-10",,,,
